"","X","generations","popsize_outcrossrate","He","popsize","outcross"
"1104",4,4,"20_0.25",0.29350667625,20,0.25
"1105",5,5,"20_0.25",0.290515845,20,0.25
"1106",6,6,"20_0.25",0.28770430125,20,0.25
"1107",7,7,"20_0.25",0.28489958375,20,0.25
"1108",8,8,"20_0.25",0.28208494875,20,0.25
"1109",9,9,"20_0.25",0.27926156625,20,0.25
"1110",10,10,"20_0.25",0.276450305,20,0.25
"1111",11,11,"20_0.25",0.27373068375,20,0.25
"1112",12,12,"20_0.25",0.271072515,20,0.25
"1113",13,13,"20_0.25",0.26848213625,20,0.25
"1114",14,14,"20_0.25",0.2658985975,20,0.25
"1115",15,15,"20_0.25",0.2632462025,20,0.25
"1116",16,16,"20_0.25",0.26068319625,20,0.25
"1117",17,17,"20_0.25",0.25809098,20,0.25
"1118",18,18,"20_0.25",0.25548286875,20,0.25
"1119",19,19,"20_0.25",0.25301027625,20,0.25
"1120",20,20,"20_0.25",0.25052554125,20,0.25
"1121",21,21,"20_0.25",0.248070795,20,0.25
"1122",22,22,"20_0.25",0.2457060175,20,0.25
"1123",23,23,"20_0.25",0.2433286025,20,0.25
"1124",24,24,"20_0.25",0.2409509875,20,0.25
"1125",25,25,"20_0.25",0.23864399375,20,0.25
"1126",26,26,"20_0.25",0.236330655,20,0.25
"1127",27,27,"20_0.25",0.23410716375,20,0.25
"1128",28,28,"20_0.25",0.231826425,20,0.25
"1129",29,29,"20_0.25",0.22953637125,20,0.25
"1130",30,30,"20_0.25",0.2272986925,20,0.25
"1131",31,31,"20_0.25",0.225113865,20,0.25
"1132",32,32,"20_0.25",0.22296995875,20,0.25
"1133",33,33,"20_0.25",0.2207910225,20,0.25
"1134",34,34,"20_0.25",0.21858295125,20,0.25
"1135",35,35,"20_0.25",0.2164271225,20,0.25
"1136",36,36,"20_0.25",0.214236495,20,0.25
"1137",37,37,"20_0.25",0.21210236625,20,0.25
"1138",38,38,"20_0.25",0.21007691625,20,0.25
"1139",39,39,"20_0.25",0.20805227,20,0.25
"1140",40,40,"20_0.25",0.20612857375,20,0.25
"1141",41,41,"20_0.25",0.20408202375,20,0.25
"1142",42,42,"20_0.25",0.20208154625,20,0.25
"1143",43,43,"20_0.25",0.200177705,20,0.25
"1144",44,44,"20_0.25",0.19826977,20,0.25
"1145",45,45,"20_0.25",0.196363865,20,0.25
"1146",46,46,"20_0.25",0.19442224375,20,0.25
"1147",47,47,"20_0.25",0.19255818375,20,0.25
"1148",48,48,"20_0.25",0.19063310125,20,0.25
"1149",49,49,"20_0.25",0.18878930875,20,0.25
"1150",50,50,"20_0.25",0.1869521275,20,0.25
"1151",51,51,"20_0.25",0.18515143,20,0.25
"1152",52,52,"20_0.25",0.18331891125,20,0.25
"1153",53,53,"20_0.25",0.1815838925,20,0.25
"1154",54,54,"20_0.25",0.17975926875,20,0.25
"1155",55,55,"20_0.25",0.177946275,20,0.25
"1156",56,56,"20_0.25",0.1761503875,20,0.25
"1157",57,57,"20_0.25",0.1744610425,20,0.25
"1158",58,58,"20_0.25",0.17266950875,20,0.25
"1159",59,59,"20_0.25",0.17097092375,20,0.25
"1160",60,60,"20_0.25",0.16933443375,20,0.25
"1161",61,61,"20_0.25",0.16769361625,20,0.25
"1162",62,62,"20_0.25",0.1659867075,20,0.25
"1163",63,63,"20_0.25",0.164408055,20,0.25
"1164",64,64,"20_0.25",0.16284639125,20,0.25
"1165",65,65,"20_0.25",0.1612602825,20,0.25
"1166",66,66,"20_0.25",0.15968487625,20,0.25
"1167",67,67,"20_0.25",0.15813448375,20,0.25
"1168",68,68,"20_0.25",0.15660749625,20,0.25
"1169",69,69,"20_0.25",0.15506246625,20,0.25
"1170",70,70,"20_0.25",0.15352474875,20,0.25
"1171",71,71,"20_0.25",0.1520202125,20,0.25
"1172",72,72,"20_0.25",0.15063538125,20,0.25
"1173",73,73,"20_0.25",0.1491898125,20,0.25
"1174",74,74,"20_0.25",0.1477478575,20,0.25
"1175",75,75,"20_0.25",0.14630464625,20,0.25
"1176",76,76,"20_0.25",0.1449015425,20,0.25
"1177",77,77,"20_0.25",0.14345185375,20,0.25
"1178",78,78,"20_0.25",0.14201112625,20,0.25
"1179",79,79,"20_0.25",0.1406100025,20,0.25
"1180",80,80,"20_0.25",0.13924106,20,0.25
"1181",81,81,"20_0.25",0.13789020125,20,0.25
"1182",82,82,"20_0.25",0.13656306,20,0.25
"1183",83,83,"20_0.25",0.13520728625,20,0.25
"1184",84,84,"20_0.25",0.1338326075,20,0.25
"1185",85,85,"20_0.25",0.1324793125,20,0.25
"1186",86,86,"20_0.25",0.13119307375,20,0.25
"1187",87,87,"20_0.25",0.12987551125,20,0.25
"1188",88,88,"20_0.25",0.128613165,20,0.25
"1189",89,89,"20_0.25",0.12729787375,20,0.25
"1190",90,90,"20_0.25",0.12603261625,20,0.25
"1191",91,91,"20_0.25",0.12477290125,20,0.25
"1192",92,92,"20_0.25",0.12351804375,20,0.25
"1193",93,93,"20_0.25",0.12229237375,20,0.25
"1194",94,94,"20_0.25",0.12111268375,20,0.25
"1195",95,95,"20_0.25",0.11995287625,20,0.25
"1196",96,96,"20_0.25",0.1187598775,20,0.25
"1197",97,97,"20_0.25",0.1175951,20,0.25
"1198",98,98,"20_0.25",0.11645711125,20,0.25
"1199",99,99,"20_0.25",0.11533348375,20,0.25
"1200",100,100,"20_0.25",0.1142324075,20,0.25
"1201",1,1,"20_0.5",0.304764435,20,0.5
"1202",2,2,"20_0.5",0.29965930875,20,0.5
"1203",3,3,"20_0.5",0.2949467125,20,0.5
"1204",4,4,"20_0.5",0.29039931125,20,0.5
"1205",5,5,"20_0.5",0.28605493875,20,0.5
"1206",6,6,"20_0.5",0.28177616875,20,0.5
"1207",7,7,"20_0.5",0.27757885,20,0.5
"1208",8,8,"20_0.5",0.27341041125,20,0.5
"1209",9,9,"20_0.5",0.269263685,20,0.5
"1210",10,10,"20_0.5",0.26530278,20,0.5
"1211",11,11,"20_0.5",0.26124668125,20,0.5
"1212",12,12,"20_0.5",0.25740597625,20,0.5
"1213",13,13,"20_0.5",0.2535468725,20,0.5
"1214",14,14,"20_0.5",0.24962489875,20,0.5
"1215",15,15,"20_0.5",0.2458396175,20,0.5
"1216",16,16,"20_0.5",0.242072915,20,0.5
"1217",17,17,"20_0.5",0.2384385775,20,0.5
"1218",18,18,"20_0.5",0.234872725,20,0.5
"1219",19,19,"20_0.5",0.2312424325,20,0.5
"1220",20,20,"20_0.5",0.22780331625,20,0.5
"1221",21,21,"20_0.5",0.22431207375,20,0.5
"1222",22,22,"20_0.5",0.22092415625,20,0.5
"1223",23,23,"20_0.5",0.21747747625,20,0.5
"1224",24,24,"20_0.5",0.21417882875,20,0.5
"1225",25,25,"20_0.5",0.2109191125,20,0.5
"1226",26,26,"20_0.5",0.20770609875,20,0.5
"1227",27,27,"20_0.5",0.20457430875,20,0.5
"1228",28,28,"20_0.5",0.20151343625,20,0.5
"1229",29,29,"20_0.5",0.19857792625,20,0.5
"1230",30,30,"20_0.5",0.19560940625,20,0.5
"1231",31,31,"20_0.5",0.1926470725,20,0.5
"1232",32,32,"20_0.5",0.18963492375,20,0.5
"1233",33,33,"20_0.5",0.18681535875,20,0.5
"1234",34,34,"20_0.5",0.1838898775,20,0.5
"1235",35,35,"20_0.5",0.1811776425,20,0.5
"1236",36,36,"20_0.5",0.1784411425,20,0.5
"1237",37,37,"20_0.5",0.1757613125,20,0.5
"1238",38,38,"20_0.5",0.1731244575,20,0.5
"1239",39,39,"20_0.5",0.1704873425,20,0.5
"1240",40,40,"20_0.5",0.16785947,20,0.5
"1241",41,41,"20_0.5",0.1653362375,20,0.5
"1242",42,42,"20_0.5",0.16284309875,20,0.5
"1243",43,43,"20_0.5",0.16034297375,20,0.5
"1244",44,44,"20_0.5",0.15791214125,20,0.5
"1245",45,45,"20_0.5",0.1555087825,20,0.5
"1246",46,46,"20_0.5",0.153148615,20,0.5
"1247",47,47,"20_0.5",0.15079861375,20,0.5
"1248",48,48,"20_0.5",0.1485037875,20,0.5
"1249",49,49,"20_0.5",0.14631410125,20,0.5
"1250",50,50,"20_0.5",0.1441128775,20,0.5
"1251",51,51,"20_0.5",0.1419356325,20,0.5
"1252",52,52,"20_0.5",0.1397865775,20,0.5
"1253",53,53,"20_0.5",0.13769771625,20,0.5
"1254",54,54,"20_0.5",0.13564898875,20,0.5
"1255",55,55,"20_0.5",0.13361230375,20,0.5
"1256",56,56,"20_0.5",0.1315839975,20,0.5
"1257",57,57,"20_0.5",0.1296637,20,0.5
"1258",58,58,"20_0.5",0.1276824975,20,0.5
"1259",59,59,"20_0.5",0.1257374025,20,0.5
"1260",60,60,"20_0.5",0.12377409875,20,0.5
"1261",61,61,"20_0.5",0.12192348875,20,0.5
"1262",62,62,"20_0.5",0.1201109075,20,0.5
"1263",63,63,"20_0.5",0.11830226875,20,0.5
"1264",64,64,"20_0.5",0.116507565,20,0.5
"1265",65,65,"20_0.5",0.11474559125,20,0.5
"1266",66,66,"20_0.5",0.11305110625,20,0.5
"1267",67,67,"20_0.5",0.1113428575,20,0.5
"1268",68,68,"20_0.5",0.109682835,20,0.5
"1269",69,69,"20_0.5",0.1080641,20,0.5
"1270",70,70,"20_0.5",0.1064051425,20,0.5
"1271",71,71,"20_0.5",0.1048554625,20,0.5
"1272",72,72,"20_0.5",0.10328971125,20,0.5
"1273",73,73,"20_0.5",0.10176011625,20,0.5
"1274",74,74,"20_0.5",0.1002284775,20,0.5
"1275",75,75,"20_0.5",0.09868962125,20,0.5
"1276",76,76,"20_0.5",0.09714702375,20,0.5
"1277",77,77,"20_0.5",0.09569764375,20,0.5
"1278",78,78,"20_0.5",0.09430645,20,0.5
"1279",79,79,"20_0.5",0.09287703375,20,0.5
"1280",80,80,"20_0.5",0.09144744125,20,0.5
"1281",81,81,"20_0.5",0.09007108875,20,0.5
"1282",82,82,"20_0.5",0.08868799375,20,0.5
"1283",83,83,"20_0.5",0.0873271475,20,0.5
"1284",84,84,"20_0.5",0.08602448625,20,0.5
"1285",85,85,"20_0.5",0.084725425,20,0.5
"1286",86,86,"20_0.5",0.08348980375,20,0.5
"1287",87,87,"20_0.5",0.082241,20,0.5
"1288",88,88,"20_0.5",0.08105469375,20,0.5
"1289",89,89,"20_0.5",0.079772605,20,0.5
"1290",90,90,"20_0.5",0.07857121,20,0.5
"1291",91,91,"20_0.5",0.07737482375,20,0.5
"1292",92,92,"20_0.5",0.0762148525,20,0.5
"1293",93,93,"20_0.5",0.0750637175,20,0.5
"1294",94,94,"20_0.5",0.073923685,20,0.5
"1295",95,95,"20_0.5",0.07279964625,20,0.5
"1296",96,96,"20_0.5",0.07169460125,20,0.5
"1297",97,97,"20_0.5",0.0705839575,20,0.5
"1298",98,98,"20_0.5",0.06951721625,20,0.5
"1299",99,99,"20_0.5",0.06850507375,20,0.5
"1300",100,100,"20_0.5",0.067432835,20,0.5
"1301",1,1,"20_0.75",0.30483457625,20,0.75
"1302",2,2,"20_0.75",0.29928827,20,0.75
"1303",3,3,"20_0.75",0.2939226725,20,0.75
"1304",4,4,"20_0.75",0.288656935,20,0.75
"1305",5,5,"20_0.75",0.28345917125,20,0.75
"1306",6,6,"20_0.75",0.27838621375,20,0.75
"1307",7,7,"20_0.75",0.273349935,20,0.75
"1308",8,8,"20_0.75",0.2684387,20,0.75
"1309",9,9,"20_0.75",0.26365989125,20,0.75
"1310",10,10,"20_0.75",0.25898323125,20,0.75
"1311",11,11,"20_0.75",0.25443512375,20,0.75
"1312",12,12,"20_0.75",0.24998712375,20,0.75
"1313",13,13,"20_0.75",0.2456218775,20,0.75
"1314",14,14,"20_0.75",0.24121344625,20,0.75
"1315",15,15,"20_0.75",0.2368801925,20,0.75
"1316",16,16,"20_0.75",0.23270840875,20,0.75
"1317",17,17,"20_0.75",0.22854540875,20,0.75
"1318",18,18,"20_0.75",0.22444334375,20,0.75
"1319",19,19,"20_0.75",0.22038433125,20,0.75
"1320",20,20,"20_0.75",0.21649237625,20,0.75
"1321",21,21,"20_0.75",0.21259812375,20,0.75
"1322",22,22,"20_0.75",0.2088010225,20,0.75
"1323",23,23,"20_0.75",0.2050703675,20,0.75
"1324",24,24,"20_0.75",0.20134011375,20,0.75
"1325",25,25,"20_0.75",0.19783564375,20,0.75
"1326",26,26,"20_0.75",0.1943191125,20,0.75
"1327",27,27,"20_0.75",0.1909494,20,0.75
"1328",28,28,"20_0.75",0.18759396875,20,0.75
"1329",29,29,"20_0.75",0.184314875,20,0.75
"1330",30,30,"20_0.75",0.18113749375,20,0.75
"1331",31,31,"20_0.75",0.1779255925,20,0.75
"1332",32,32,"20_0.75",0.1748106625,20,0.75
"1333",33,33,"20_0.75",0.17164193125,20,0.75
"1334",34,34,"20_0.75",0.16849128375,20,0.75
"1335",35,35,"20_0.75",0.16547900875,20,0.75
"1336",36,36,"20_0.75",0.16256100625,20,0.75
"1337",37,37,"20_0.75",0.1596296775,20,0.75
"1338",38,38,"20_0.75",0.156762155,20,0.75
"1339",39,39,"20_0.75",0.15393896625,20,0.75
"1340",40,40,"20_0.75",0.15119051125,20,0.75
"1341",41,41,"20_0.75",0.14846957125,20,0.75
"1342",42,42,"20_0.75",0.145812965,20,0.75
"1343",43,43,"20_0.75",0.14321588625,20,0.75
"1344",44,44,"20_0.75",0.1405883825,20,0.75
"1345",45,45,"20_0.75",0.13809010125,20,0.75
"1346",46,46,"20_0.75",0.135608435,20,0.75
"1347",47,47,"20_0.75",0.13314942,20,0.75
"1348",48,48,"20_0.75",0.1307681225,20,0.75
"1349",49,49,"20_0.75",0.12843326625,20,0.75
"1350",50,50,"20_0.75",0.1261844975,20,0.75
"1351",51,51,"20_0.75",0.123925055,20,0.75
"1352",52,52,"20_0.75",0.12172986375,20,0.75
"1353",53,53,"20_0.75",0.11957355,20,0.75
"1354",54,54,"20_0.75",0.11746907625,20,0.75
"1355",55,55,"20_0.75",0.11538488,20,0.75
"1356",56,56,"20_0.75",0.1133453425,20,0.75
"1357",57,57,"20_0.75",0.11129478375,20,0.75
"1358",58,58,"20_0.75",0.10928890875,20,0.75
"1359",59,59,"20_0.75",0.10731287,20,0.75
"1360",60,60,"20_0.75",0.1054229125,20,0.75
"1361",61,61,"20_0.75",0.1035527125,20,0.75
"1362",62,62,"20_0.75",0.10167366125,20,0.75
"1363",63,63,"20_0.75",0.09984183625,20,0.75
"1364",64,64,"20_0.75",0.09807152625,20,0.75
"1365",65,65,"20_0.75",0.09634318375,20,0.75
"1366",66,66,"20_0.75",0.09465951,20,0.75
"1367",67,67,"20_0.75",0.09292406125,20,0.75
"1368",68,68,"20_0.75",0.0912621225,20,0.75
"1369",69,69,"20_0.75",0.0896185075,20,0.75
"1370",70,70,"20_0.75",0.0880021275,20,0.75
"1371",71,71,"20_0.75",0.0864309675,20,0.75
"1372",72,72,"20_0.75",0.084936335,20,0.75
"1373",73,73,"20_0.75",0.08343899125,20,0.75
"1374",74,74,"20_0.75",0.0819298825,20,0.75
"1375",75,75,"20_0.75",0.08041782125,20,0.75
"1376",76,76,"20_0.75",0.07898324,20,0.75
"1377",77,77,"20_0.75",0.07757919,20,0.75
"1378",78,78,"20_0.75",0.07619319625,20,0.75
"1379",79,79,"20_0.75",0.0748805,20,0.75
"1380",80,80,"20_0.75",0.0735995875,20,0.75
"1381",81,81,"20_0.75",0.07229846375,20,0.75
"1382",82,82,"20_0.75",0.07098305625,20,0.75
"1383",83,83,"20_0.75",0.069724215,20,0.75
"1384",84,84,"20_0.75",0.06847962,20,0.75
"1385",85,85,"20_0.75",0.067291455,20,0.75
"1386",86,86,"20_0.75",0.06607504,20,0.75
"1387",87,87,"20_0.75",0.06490472125,20,0.75
"1388",88,88,"20_0.75",0.06378033375,20,0.75
"1389",89,89,"20_0.75",0.0626215675,20,0.75
"1390",90,90,"20_0.75",0.061534745,20,0.75
"1391",91,91,"20_0.75",0.06040383,20,0.75
"1392",92,92,"20_0.75",0.05931306625,20,0.75
"1393",93,93,"20_0.75",0.05828097,20,0.75
"1394",94,94,"20_0.75",0.0572268925,20,0.75
"1395",95,95,"20_0.75",0.05622029125,20,0.75
"1396",96,96,"20_0.75",0.0551684025,20,0.75
"1397",97,97,"20_0.75",0.0541897125,20,0.75
"1398",98,98,"20_0.75",0.05321645625,20,0.75
"1399",99,99,"20_0.75",0.05224937625,20,0.75
"1400",100,100,"20_0.75",0.05131864125,20,0.75
"1401",1,1,"20_1",0.304827255,20,1
"1402",2,2,"20_1",0.29921037125,20,1
"1403",3,3,"20_1",0.29345039625,20,1
"1404",4,4,"20_1",0.28782551875,20,1
"1405",5,5,"20_1",0.28230751125,20,1
"1406",6,6,"20_1",0.27698815625,20,1
"1407",7,7,"20_1",0.27175782875,20,1
"1408",8,8,"20_1",0.26669801625,20,1
"1409",9,9,"20_1",0.26163378875,20,1
"1410",10,10,"20_1",0.25664186125,20,1
"1411",11,11,"20_1",0.2517640675,20,1
"1412",12,12,"20_1",0.24693889625,20,1
"1413",13,13,"20_1",0.242273215,20,1
"1414",14,14,"20_1",0.23771168,20,1
"1415",15,15,"20_1",0.23317793625,20,1
"1416",16,16,"20_1",0.2287403,20,1
"1417",17,17,"20_1",0.2243183825,20,1
"1418",18,18,"20_1",0.22009883125,20,1
"1419",19,19,"20_1",0.2159066275,20,1
"1420",20,20,"20_1",0.21183048875,20,1
"1421",21,21,"20_1",0.20782125375,20,1
"1422",22,22,"20_1",0.20379182875,20,1
"1423",23,23,"20_1",0.19991874625,20,1
"1424",24,24,"20_1",0.19607848625,20,1
"1425",25,25,"20_1",0.192397895,20,1
"1426",26,26,"20_1",0.1888545875,20,1
"1427",27,27,"20_1",0.18520218125,20,1
"1428",28,28,"20_1",0.18165425125,20,1
"1429",29,29,"20_1",0.17820263625,20,1
"1430",30,30,"20_1",0.17477443,20,1
"1431",31,31,"20_1",0.1714841825,20,1
"1432",32,32,"20_1",0.1681730425,20,1
"1433",33,33,"20_1",0.165038895,20,1
"1434",34,34,"20_1",0.1619691425,20,1
"1435",35,35,"20_1",0.15889138625,20,1
"1436",36,36,"20_1",0.15590418125,20,1
"1437",37,37,"20_1",0.1529389225,20,1
"1438",38,38,"20_1",0.1500033475,20,1
"1439",39,39,"20_1",0.147169465,20,1
"1440",40,40,"20_1",0.144388365,20,1
"1441",41,41,"20_1",0.1416546525,20,1
"1442",42,42,"20_1",0.138958975,20,1
"1443",43,43,"20_1",0.13638618875,20,1
"1444",44,44,"20_1",0.13386250125,20,1
"1445",45,45,"20_1",0.13123556125,20,1
"1446",46,46,"20_1",0.12871109625,20,1
"1447",47,47,"20_1",0.1262550975,20,1
"1448",48,48,"20_1",0.12379961,20,1
"1449",49,49,"20_1",0.121477,20,1
"1450",50,50,"20_1",0.1191139425,20,1
"1451",51,51,"20_1",0.1168784525,20,1
"1452",52,52,"20_1",0.1146748175,20,1
"1453",53,53,"20_1",0.1125228375,20,1
"1454",54,54,"20_1",0.11035339375,20,1
"1455",55,55,"20_1",0.1082260325,20,1
"1456",56,56,"20_1",0.106196845,20,1
"1457",57,57,"20_1",0.1041931975,20,1
"1458",58,58,"20_1",0.102164215,20,1
"1459",59,59,"20_1",0.10022703875,20,1
"1460",60,60,"20_1",0.09830119,20,1
"1461",61,61,"20_1",0.09643772375,20,1
"1462",62,62,"20_1",0.09465865125,20,1
"1463",63,63,"20_1",0.09283884375,20,1
"1464",64,64,"20_1",0.0910449925,20,1
"1465",65,65,"20_1",0.08932779625,20,1
"1466",66,66,"20_1",0.08759353625,20,1
"1467",67,67,"20_1",0.08598748875,20,1
"1468",68,68,"20_1",0.08440286,20,1
"1469",69,69,"20_1",0.0827741025,20,1
"1470",70,70,"20_1",0.08123462875,20,1
"1471",71,71,"20_1",0.07968654,20,1
"1472",72,72,"20_1",0.07814264625,20,1
"1473",73,73,"20_1",0.07671044375,20,1
"1474",74,74,"20_1",0.0752424475,20,1
"1475",75,75,"20_1",0.0737869825,20,1
"1476",76,76,"20_1",0.07239677375,20,1
"1477",77,77,"20_1",0.0710707025,20,1
"1478",78,78,"20_1",0.06970305375,20,1
"1479",79,79,"20_1",0.06838665125,20,1
"1480",80,80,"20_1",0.06704516,20,1
"1481",81,81,"20_1",0.06576353375,20,1
"1482",82,82,"20_1",0.06449369625,20,1
"1483",83,83,"20_1",0.0632900525,20,1
"1484",84,84,"20_1",0.062053895,20,1
"1485",85,85,"20_1",0.06088908125,20,1
"1486",86,86,"20_1",0.05972078625,20,1
"1487",87,87,"20_1",0.058557175,20,1
"1488",88,88,"20_1",0.0574517425,20,1
"1489",89,89,"20_1",0.05637217875,20,1
"1490",90,90,"20_1",0.05527681875,20,1
"1491",91,91,"20_1",0.05421612875,20,1
"1492",92,92,"20_1",0.05315570125,20,1
"1493",93,93,"20_1",0.05216411625,20,1
"1494",94,94,"20_1",0.051158155,20,1
"1495",95,95,"20_1",0.0501751475,20,1
"1496",96,96,"20_1",0.04919722125,20,1
"1497",97,97,"20_1",0.0482708375,20,1
"1498",98,98,"20_1",0.047338255,20,1
"1499",99,99,"20_1",0.046444695,20,1
"1500",100,100,"20_1",0.04555753375,20,1
"1501",1,1,"5_0",0.2798007,5,0
"1502",2,2,"5_0",0.26510368,5,0
"1503",3,3,"5_0",0.25776588,5,0
"1504",4,4,"5_0",0.2541195,5,0
"1505",5,5,"5_0",0.25223032,5,0
"1506",6,6,"5_0",0.25129076,5,0
"1507",7,7,"5_0",0.25081004,5,0
"1508",8,8,"5_0",0.2505804,5,0
"1509",9,9,"5_0",0.2504735,5,0
"1510",10,10,"5_0",0.25042202,5,0
"1511",11,11,"5_0",0.25039586,5,0
"1512",12,12,"5_0",0.25037938,5,0
"1513",13,13,"5_0",0.2503718,5,0
"1514",14,14,"5_0",0.25036916,5,0
"1515",15,15,"5_0",0.25036474,5,0
"1516",16,16,"5_0",0.25036548,5,0
"1517",17,17,"5_0",0.25036504,5,0
"1518",18,18,"5_0",0.25036478,5,0
"1519",19,19,"5_0",0.25036476,5,0
"1520",20,20,"5_0",0.25036476,5,0
"1521",21,21,"5_0",0.2503648,5,0
"1522",22,22,"5_0",0.2503648,5,0
"1523",23,23,"5_0",0.2503648,5,0
"1524",24,24,"5_0",0.2503648,5,0
"1525",25,25,"5_0",0.2503648,5,0
"1526",26,26,"5_0",0.2503648,5,0
"1527",27,27,"5_0",0.2503648,5,0
"1528",28,28,"5_0",0.2503648,5,0
"1529",29,29,"5_0",0.2503648,5,0
"1530",30,30,"5_0",0.2503648,5,0
"1531",31,31,"5_0",0.2503648,5,0
"1532",32,32,"5_0",0.2503648,5,0
"1533",33,33,"5_0",0.2503648,5,0
"1534",34,34,"5_0",0.2503648,5,0
"1535",35,35,"5_0",0.2503648,5,0
"1536",36,36,"5_0",0.2503648,5,0
"1537",37,37,"5_0",0.2503648,5,0
"1538",38,38,"5_0",0.2503648,5,0
"1539",39,39,"5_0",0.2503648,5,0
"1540",40,40,"5_0",0.2503648,5,0
"1541",41,41,"5_0",0.2503648,5,0
"1542",42,42,"5_0",0.2503648,5,0
"1543",43,43,"5_0",0.2503648,5,0
"1544",44,44,"5_0",0.2503648,5,0
"1545",45,45,"5_0",0.2503648,5,0
"1546",46,46,"5_0",0.2503648,5,0
"1547",47,47,"5_0",0.2503648,5,0
"1548",48,48,"5_0",0.2503648,5,0
"1549",49,49,"5_0",0.2503648,5,0
"1550",50,50,"5_0",0.2503648,5,0
"1551",51,51,"5_0",0.2503648,5,0
"1552",52,52,"5_0",0.2503648,5,0
"1553",53,53,"5_0",0.2503648,5,0
"1554",54,54,"5_0",0.2503648,5,0
"1555",55,55,"5_0",0.2503648,5,0
"1556",56,56,"5_0",0.2503648,5,0
"1557",57,57,"5_0",0.2503648,5,0
"1558",58,58,"5_0",0.2503648,5,0
"1559",59,59,"5_0",0.2503648,5,0
"1560",60,60,"5_0",0.2503648,5,0
"1561",61,61,"5_0",0.2503648,5,0
"1562",62,62,"5_0",0.2503648,5,0
"1563",63,63,"5_0",0.2503648,5,0
"1564",64,64,"5_0",0.2503648,5,0
"1565",65,65,"5_0",0.2503648,5,0
"1566",66,66,"5_0",0.2503648,5,0
"1567",67,67,"5_0",0.2503648,5,0
"1568",68,68,"5_0",0.2503648,5,0
"1569",69,69,"5_0",0.2503648,5,0
"1570",70,70,"5_0",0.2503648,5,0
"1571",71,71,"5_0",0.2503648,5,0
"1572",72,72,"5_0",0.2503648,5,0
"1573",73,73,"5_0",0.2503648,5,0
"1574",74,74,"5_0",0.2503648,5,0
"1575",75,75,"5_0",0.2503648,5,0
"1576",76,76,"5_0",0.2503648,5,0
"1577",77,77,"5_0",0.2503648,5,0
"1578",78,78,"5_0",0.2503648,5,0
"1579",79,79,"5_0",0.2503648,5,0
"1580",80,80,"5_0",0.2503648,5,0
"1581",81,81,"5_0",0.2503648,5,0
"1582",82,82,"5_0",0.2503648,5,0
"1583",83,83,"5_0",0.2503648,5,0
"1584",84,84,"5_0",0.2503648,5,0
"1585",85,85,"5_0",0.2503648,5,0
"1586",86,86,"5_0",0.2503648,5,0
"1587",87,87,"5_0",0.2503648,5,0
"1588",88,88,"5_0",0.2503648,5,0
"1589",89,89,"5_0",0.2503648,5,0
"1590",90,90,"5_0",0.2503648,5,0
"1591",91,91,"5_0",0.2503648,5,0
"1592",92,92,"5_0",0.2503648,5,0
"1593",93,93,"5_0",0.2503648,5,0
"1594",94,94,"5_0",0.2503648,5,0
"1595",95,95,"5_0",0.2503648,5,0
"1596",96,96,"5_0",0.2503648,5,0
"1597",97,97,"5_0",0.2503648,5,0
"1598",98,98,"5_0",0.2503648,5,0
"1599",99,99,"5_0",0.2503648,5,0
"1600",100,100,"5_0",0.2503648,5,0
"1601",1,1,"5_0.25",0.2798617,5,0.25
"1602",2,2,"5_0.25",0.26149302,5,0.25
"1603",3,3,"5_0.25",0.2474787,5,0.25
"1604",4,4,"5_0.25",0.2355467,5,0.25
"1605",5,5,"5_0.25",0.224558,5,0.25
"1606",6,6,"5_0.25",0.21454134,5,0.25
"1607",7,7,"5_0.25",0.20463354,5,0.25
"1608",8,8,"5_0.25",0.19503806,5,0.25
"1609",9,9,"5_0.25",0.18630566,5,0.25
"1610",10,10,"5_0.25",0.17792034,5,0.25
"1611",11,11,"5_0.25",0.16970856,5,0.25
"1612",12,12,"5_0.25",0.16203702,5,0.25
"1613",13,13,"5_0.25",0.15457592,5,0.25
"1614",14,14,"5_0.25",0.14745866,5,0.25
"1615",15,15,"5_0.25",0.14093486,5,0.25
"1616",16,16,"5_0.25",0.13465824,5,0.25
"1617",17,17,"5_0.25",0.12879596,5,0.25
"1618",18,18,"5_0.25",0.12268118,5,0.25
"1619",19,19,"5_0.25",0.1171396,5,0.25
"1620",20,20,"5_0.25",0.11201452,5,0.25
"1621",21,21,"5_0.25",0.106675,5,0.25
"1622",22,22,"5_0.25",0.10194652,5,0.25
"1623",23,23,"5_0.25",0.097503,5,0.25
"1624",24,24,"5_0.25",0.09292938,5,0.25
"1625",25,25,"5_0.25",0.0886592,5,0.25
"1626",26,26,"5_0.25",0.08461962,5,0.25
"1627",27,27,"5_0.25",0.08074566,5,0.25
"1628",28,28,"5_0.25",0.07706924,5,0.25
"1629",29,29,"5_0.25",0.07354758,5,0.25
"1630",30,30,"5_0.25",0.07011776,5,0.25
"1631",31,31,"5_0.25",0.06706244,5,0.25
"1632",32,32,"5_0.25",0.06409342,5,0.25
"1633",33,33,"5_0.25",0.06126838,5,0.25
"1634",34,34,"5_0.25",0.058531,5,0.25
"1635",35,35,"5_0.25",0.05581132,5,0.25
"1636",36,36,"5_0.25",0.05328042,5,0.25
"1637",37,37,"5_0.25",0.05074462,5,0.25
"1638",38,38,"5_0.25",0.04848864,5,0.25
